id,keywords,query,num_altered,altered_ids
5a639b9ea7739f07,"[""['tomato', 'bell pepper']""]","A tomato and a bell pepper",4,"['5a639b9ea7739f07_m07j87_b8fbb1fc_OpenImages_StableDiffusion_v4', '5a639b9ea7739f07_m0jg57_821e759f_OpenImages_StableDiffusion_v5', '5a639b9ea7739f07_m07j87_b8fbb1fc_OpenImages_StableDiffusion_v5', '5a639b9ea7739f07_m07j87_40512a6c_OpenImages_StableDiffusion_v5']"
1245d58837d6af78,"[""['chicken']""]","A chicken",3,"['1245d58837d6af78_m09b5t_b45071c2_OpenImages_OpenJourney', '1245d58837d6af78_m09b5t_b45071c2_OpenImages_StableDiffusion_v5', '1245d58837d6af78_m09b5t_3bab0295_OpenImages_StableDiffusion_v5']"
27ba2858e4182e7b,"[""['computer keyboard', 'laptop']""]","A laptop keyboard",3,"['27ba2858e4182e7b_m01c648_1d483fb4_OpenImages_StableDiffusion_v4', '27ba2858e4182e7b_m01m2v_85efd8b1_OpenImages_OpenJourney', '27ba2858e4182e7b_m01m2v_85efd8b1_OpenImages_Kandinsky_2_2']"
76d67fe26f7576aa,"[""['mouse', 'hamster']""]","A mouse and a hamster",3,"['76d67fe26f7576aa_m03qrc_a099669b_OpenImages_StableDiffusion_XL', '76d67fe26f7576aa_m04rmv_b487624c_OpenImages_StableDiffusion_XL', '76d67fe26f7576aa_m04rmv_b487624c_OpenImages_StableDiffusion_v4']"
e3be2c967e5af1e5,"[""['waffle']""]","A waffle",3,"['e3be2c967e5af1e5_m01dwsz_67d03c6a_OpenImages_StableDiffusion_XL', 'e3be2c967e5af1e5_m01dwsz_6beb362e_OpenImages_OpenJourney', 'e3be2c967e5af1e5_m01dwsz_67d03c6a_OpenImages_Kandinsky_2_2']"
492df4450b7893d9,"[""['monkey', 'carnivore']""]","A monkey carnivore",3,"['492df4450b7893d9_m08pbxl_7c67d977_OpenImages_OpenJourney', '492df4450b7893d9_m08pbxl_7c67d977_OpenImages_StableDiffusion_v4', '492df4450b7893d9_m08pbxl_7c67d977_OpenImages_Kandinsky_2_2']"
c61d05c0829eb3ae,"[""['shorts', 'swimwear']""]","Swimwear shorts",3,"['c61d05c0829eb3ae_m01gkx__a4e2b935_OpenImages_StableDiffusion_v5', 'c61d05c0829eb3ae_m01gkx__a4e2b935_OpenImages_OpenJourney', 'c61d05c0829eb3ae_m01bfm9_ee0655b4_OpenImages_StableDiffusion_XL']"
febefae5f104a7c8,"[""['sandwich', 'bread']""]","A bread sandwich",3,"['febefae5f104a7c8_m09728_deb0b9dd_OpenImages_StableDiffusion_v5', 'febefae5f104a7c8_m0l515_ef067f2e_OpenImages_StableDiffusion_XL', 'febefae5f104a7c8_m0l515_ef067f2e_OpenImages_OpenJourney']"
2b91cfcc79d10374,"[""['truck']""]","A truck",3,"['2b91cfcc79d10374_m07r04_f7a19794_OpenImages_Kandinsky_2_2', '2b91cfcc79d10374_m07r04_f7a19794_OpenImages_StableDiffusion_XL', '2b91cfcc79d10374_m07r04_f7a19794_OpenImages_StableDiffusion_v4']"
03bb15edb87b7821,"[""['racket', 'table tennis racket']""]","A table tennis racket",3,"['03bb15edb87b7821_m05_5p_0_2bb3cb44_OpenImages_Kandinsky_2_2', '03bb15edb87b7821_m05_5p_0_2bb3cb44_OpenImages_OpenJourney', '03bb15edb87b7821_m0dv9c_6596fccf_OpenImages_StableDiffusion_XL']"
5fe8f87bf3a503ff,"[""['piano']""]","A piano",3,"['5fe8f87bf3a503ff_m05r5c_db6b4b32_OpenImages_StableDiffusion_v4', '5fe8f87bf3a503ff_m05r5c_917fa2ce_OpenImages_StableDiffusion_XL', '5fe8f87bf3a503ff_m05r5c_917fa2ce_OpenImages_StableDiffusion_v5']"
fd01a784f0e01064,"[""['calculator']""]","A calculator",4,"['fd01a784f0e01064_m024d2_63442d95_OpenImages_OpenJourney', 'fd01a784f0e01064_m024d2_63442d95_OpenImages_OpenJourney', 'fd01a784f0e01064_m024d2_63442d95_OpenImages_StableDiffusion_v4', 'fd01a784f0e01064_m024d2_63442d95_OpenImages_StableDiffusion_v4']"
893d742b579a4124,"[""['cucumber']""]","A cucumber",3,"['893d742b579a4124_m015x4r_ae4ec05c_OpenImages_StableDiffusion_XL', '893d742b579a4124_m015x4r_ae4ec05c_OpenImages_StableDiffusion_XL', '893d742b579a4124_m015x4r_ca7ac8e8_OpenImages_StableDiffusion_v5']"
5cdac0d67970161d,"[""['shorts', 'sock']""]","Shorts and socks",3,"['5cdac0d67970161d_m01bfm9_f1e7f738_OpenImages_StableDiffusion_XL', '5cdac0d67970161d_m01nq26_c2515c1d_OpenImages_StableDiffusion_v5', '5cdac0d67970161d_m01bfm9_f1e7f738_OpenImages_StableDiffusion_v5']"
eea67dd864586c56,"[""['person', 'guitar']""]","A person playing the guitar",4,"['eea67dd864586c56_m0342h_e6005924_OpenImages_StableDiffusion_v4', 'eea67dd864586c56_m0342h_e1b88dba_OpenImages_StableDiffusion_v4', 'eea67dd864586c56_m0342h_4c60a165_OpenImages_StableDiffusion_v5', 'eea67dd864586c56_m0342h_4c60a165_OpenImages_Kandinsky_2_2']"
