,image_id,image_path,ratio_category,entities,label,og_image
5074,bbfe88937357fd71_m01nkt_76d972d4_OpenImages_OpenJourney,p2p/OpenImages/SDv4/senior.jpeg,bin1,"['tart', 'tomato', 'cheese', 'bread']",fake,bbfe88937357fd71
5083,875338d0d45abc20_m0cyhj__3bddb370_OpenImages_OpenJourney,p2p/OpenImages/SDv4/swimming_suit_standing_by_the_ocean.jpeg,bin3,"['cocktail', 'orange (fruit)', 'juice', 'lemon (plant)']",fake,875338d0d45abc20
5091,0ab071932a440ed7_m0663v_ddbc29c7_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/blue.jpeg,bin5,"['pastry', 'pizza']",fake,0ab071932a440ed7
5100,9e38e554494bd9a5_m0dftk_2d7ae3cb_OpenImages_OpenJourney,p2p/OpenImages/SDv4/bakers_preparing.jpeg,bin5,"['duck', 'swan']",fake,9e38e554494bd9a5
5121,91326dc604d416d7_m025rp___09b2ec4b_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/in_a_skyscraper_in_a_bustling_city.jpeg,bin2,['cowboy hat'],fake,91326dc604d416d7
5131,14a839093eaba2d3,original/images/OpenImages/14a839093eaba2d3.jpg,,['roller skates'],real,
5142,abed8a82f3e24f22_m07clx_8500f8f1_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/in_the_park_during_a_tornado.jpeg,bin4,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",fake,abed8a82f3e24f22
5157,516a2419668bd201_m0hkxq_123c93df_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/hilarious.jpeg,bin1,['broccoli'],fake,516a2419668bd201
5174,1245d58837d6af78_m09b5t_b45071c2_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_group_of_four.jpeg,bin4,['chicken'],fake,1245d58837d6af78
5176,59d728940d54f997_m02wv6h6_0568fe64_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/wooden.jpeg,bin4,"['skirt', 'miniskirt', 'dress']",fake,59d728940d54f997
5194,500b6180c0d29747_m0dv77_dc8ba20f_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_moonlight.jpeg,bin3,"['winter melon', 'squash (plant)']",fake,500b6180c0d29747
5217,ddb2047a165799b4_m024g6_d284a514_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/modern.jpeg,bin4,"['cocktail', 'juice']",fake,ddb2047a165799b4
5225,b281c337a69f4e52_m03q5c7_fb8ab5e1_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/pretzels.jpeg,bin5,"['coffee (drink)', 'human body', 'saucer', 'coffee cup', 'tea']",fake,b281c337a69f4e52
5234,43200d1e5c86e555_m0jg57_a275b772_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/bird.jpeg,bin5,['bell pepper'],fake,43200d1e5c86e555
5238,f84355fd72ad8eb1_m0388q_593ba44b_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/digital_artwork.jpeg,bin3,['grape'],fake,f84355fd72ad8eb1
5240,ef1c92617f2a63e3,original/images/OpenImages/ef1c92617f2a63e3.jpg,,['woman'],real,
5245,580b2fe0333192e0,original/images/OpenImages/580b2fe0333192e0.jpg,,"['coffee (drink)', 'coffee cup']",real,
5261,fb43156f7d0a6b94_m0_cp5_cd842f8a_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_foggy_day.jpeg,bin1,"['platter', 'oyster']",fake,fb43156f7d0a6b94
5285,347b0afa5c8808d8_m02zvsm_79cb223f_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/fluffy.jpeg,bin5,"['tart', 'strawberry']",fake,347b0afa5c8808d8
5287,516a2419668bd201,original/images/OpenImages/516a2419668bd201.jpg,,['broccoli'],real,
5307,347b0afa5c8808d8,original/images/OpenImages/347b0afa5c8808d8.jpg,,"['tart', 'strawberry']",real,
5312,0650a130d7f707b5,original/images/OpenImages/0650a130d7f707b5.jpg,,"['turkey', 'chicken']",real,
5333,3fc30c8644f09b0f_m07r04_ede98599_OpenImages_OpenJourney,p2p/OpenImages/SDv4/a_pile_of_fries.jpeg,bin5,"['truck', 'van', 'ambulance']",fake,3fc30c8644f09b0f
5370,175d58a18a0bd278_m0dbvp_99bc467c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/maraschino_cherry_floating_in_it.jpeg,bin4,"['goose', 'duck']",fake,175d58a18a0bd278
5407,875338d0d45abc20,original/images/OpenImages/875338d0d45abc20.jpg,,"['cocktail', 'orange (fruit)', 'juice', 'lemon (plant)']",real,
5438,b58f1f88f8fbd38a,original/images/OpenImages/b58f1f88f8fbd38a.jpg,,['starfish'],real,
5447,7b4e7878bf1aecb3_m01tcjp_2f8dba73_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/vintage.jpeg,bin5,['muffin'],fake,7b4e7878bf1aecb3
5460,27ba2858e4182e7b_m01c648_1d483fb4_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_wooden_porch.jpeg,bin4,"['computer keyboard', 'laptop']",fake,27ba2858e4182e7b
5463,3df749836e00ec37_m0dftk_41ce9862_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/blue_tie.jpeg,bin1,"['goose', 'swan']",fake,3df749836e00ec37
5465,2406df385f602b9b_m027pcv_ab204586_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_is_a_photo_of_a_woman_on_a_hot_day.jpeg,bin3,"['zucchini', 'cucumber']",fake,2406df385f602b9b
5467,35abdcbd62e7f8a4_m09j2d_92fb90d1_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/fried.jpeg,bin3,['clothing'],fake,35abdcbd62e7f8a4
5485,76d67fe26f7576aa_m03qrc_a099669b_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/festive.jpeg,bin5,"['mouse', 'hamster']",fake,76d67fe26f7576aa
5514,ef80dcc193773eae_m03bt1vf_6f0aded2_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/on_a_rainy_day.jpeg,bin5,"['woman', 'girl']",fake,ef80dcc193773eae
5524,5a26ee6c6175ae97_m0_cp5_29f7401b_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/cyclists.jpeg,bin5,['oyster'],fake,5a26ee6c6175ae97
5529,d78a5500403a56c0_m06y5r_17b991f9_OpenImages_OpenJourney,p2p/OpenImages/SDv4/motorcycle_displayed.jpeg,bin4,"['sword', 'dagger']",fake,d78a5500403a56c0
5541,26912ba548456bd8,original/images/OpenImages/26912ba548456bd8.jpg,,['skyscraper'],real,
5550,253425099d3393de_m0fly7_52a988bc_OpenImages_OpenJourney,p2p/OpenImages/SDv4/white_cat.jpeg,bin2,"['miniskirt', 'jeans']",fake,253425099d3393de
5564,4e9df759ce180a15_m03bt1vf_c8cc79ef_OpenImages_OpenJourney,p2p/OpenImages/SDv4/afternoon.jpeg,bin4,"['woman', 'football']",fake,4e9df759ce180a15
5614,70a6c792e498bccc_m0703r8_1414439d_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_windy_day.jpeg,bin5,"['studio couch', 'loveseat']",fake,70a6c792e498bccc
5628,9cb33c4f6356a3c5_m01nkt_06e518fc_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/riparian.jpeg,bin1,"['pizza', 'cheese']",fake,9cb33c4f6356a3c5
5652,91326dc604d416d7_m025rp___4b2e5b21_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/orchid.jpeg,bin3,['cowboy hat'],fake,91326dc604d416d7
5655,63cdf8c23f197ee5_m01bjv_3229c193_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/swimsuit_bottom.jpeg,bin5,['bus'],fake,63cdf8c23f197ee5
5686,7936076e23541980_m0dv77_a9087a10_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/on_a_stormy_day.jpeg,bin3,['squash (plant)'],fake,7936076e23541980
5689,d563d1c04e5cf154_m01226z_9234f248_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/in_the_spotlight.jpeg,bin3,['football'],fake,d563d1c04e5cf154
5714,150b0a3dce58854d_m01nkt_62a50f87_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/gray.jpeg,bin5,"['cheese', 'tomato', 'pizza']",fake,150b0a3dce58854d
5715,00812a688e387d43,original/images/OpenImages/00812a688e387d43.jpg,,['shorts'],real,
5722,ceec94afe83824f8_m09728_0fff56df_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/parsley_sugar.jpeg,bin5,['bread'],fake,ceec94afe83824f8
5744,574c680e0b62ef73,original/images/OpenImages/574c680e0b62ef73.jpg,,"['tortoise', 'sea turtle']",real,
5747,8db04c13559176c0_m01gkx__62b44210_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/swan.jpeg,bin2,"['shorts', 'volleyball (ball)', 'swimwear']",fake,8db04c13559176c0
5752,347b0afa5c8808d8_m07fbm7_c96ec8ad_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/kiddie_pool.jpeg,bin3,"['tart', 'strawberry']",fake,347b0afa5c8808d8
5768,eab69fe27b0d1b84_m06bt6_93974b9f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/band.jpeg,bin5,['reptile'],fake,eab69fe27b0d1b84
5770,63cdf8c23f197ee5_m01bjv_3229c193_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/suv.jpeg,bin5,['bus'],fake,63cdf8c23f197ee5
5802,e3be2c967e5af1e5_m01dwsz_67d03c6a_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/the_colosseum_of_rome.jpeg,bin5,['waffle'],fake,e3be2c967e5af1e5
5805,bdcb4068d4772da1,original/images/OpenImages/bdcb4068d4772da1.jpg,,['cheese'],real,
5808,492df4450b7893d9_m08pbxl_7c67d977_OpenImages_OpenJourney,p2p/OpenImages/SDv4/during_a_lightning_strike.jpeg,bin5,"['monkey', 'carnivore']",fake,492df4450b7893d9
5819,31c66704f5623e96,original/images/OpenImages/31c66704f5623e96.jpg,,"['cattle', 'bull']",real,
5823,408e6a6f9f0ab7f3_m01b638_659383f2_OpenImages_OpenJourney,p2p/OpenImages/SDv4/picture.jpeg,bin2,"['high heels', 'trousers', 'dress', 'belt', 'boot']",fake,408e6a6f9f0ab7f3
5829,d1110b5eb76d4b0e_m0hqkz_7e005d15_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/beautiful.jpeg,bin3,"['orange (fruit)', 'grapefruit']",fake,d1110b5eb76d4b0e
5834,4b3cadd107cd92b1_m01z1kdw_c344db55_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/snail.jpeg,bin5,"['cocktail', 'drink', 'juice']",fake,4b3cadd107cd92b1
5840,b728aa6f4c5280e3_m0fm3zh_4f6803f3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/juicy.jpeg,bin2,"['vase', 'flowerpot']",fake,b728aa6f4c5280e3
5862,591039865a4d874a_m050k8_6d432a32_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/in_a_busy_city.jpeg,bin5,"['mobile phone', 'ipod']",fake,591039865a4d874a
5874,150b0a3dce58854d_m01nkt_62a50f87_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/warm_summer_day.jpeg,bin5,"['cheese', 'tomato', 'pizza']",fake,150b0a3dce58854d
5876,1c68ec73964a0332,original/images/OpenImages/1c68ec73964a0332.jpg,,['camel'],real,
5890,bff3e167dd9ba4e8_m01tcjp_05ef5d51_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/root_beer.jpeg,bin5,"['muffin', 'cake']",fake,bff3e167dd9ba4e8
5895,1c68ec73964a0332_m01x_v_da090dc3_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/helmet_and_goggles.jpeg,bin4,['camel'],fake,1c68ec73964a0332
5923,9e38e554494bd9a5_m0dftk_c800213e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/near_a_beach.jpeg,bin3,"['duck', 'swan']",fake,9e38e554494bd9a5
5936,f9cf7cec793a2988,original/images/OpenImages/f9cf7cec793a2988.jpg,,"['coffee (drink)', 'coffee cup', 'mug', 'sandwich']",real,
5949,adc6cb08fcafcf77,original/images/OpenImages/adc6cb08fcafcf77.jpg,,['cattle'],real,
5967,b2916bddaa2d55eb_m021mn_4150ba26_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/rainy.jpeg,bin3,['cookie'],fake,b2916bddaa2d55eb
5971,fb43156f7d0a6b94_m0_cp5_93239736_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/standing_in_the_rain.jpeg,bin2,"['platter', 'oyster']",fake,fb43156f7d0a6b94
5982,05122205d3994c32_m05vtc_198cc865_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/near_a_beach.jpeg,bin1,['potato'],fake,05122205d3994c32
5986,b281c337a69f4e52,original/images/OpenImages/b281c337a69f4e52.jpg,,"['coffee (drink)', 'human body', 'saucer', 'coffee cup', 'tea']",real,
6002,59d728940d54f997_m02wv6h6_0568fe64_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_lightning_of_the_storm.jpeg,bin4,"['skirt', 'miniskirt', 'dress']",fake,59d728940d54f997
6003,c61d05c0829eb3ae_m01gkx__a4e2b935_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/funny.jpeg,bin5,"['shorts', 'swimwear']",fake,c61d05c0829eb3ae
6022,ddb2047a165799b4,original/images/OpenImages/ddb2047a165799b4.jpg,,"['cocktail', 'juice']",real,
6030,3928a399e08e1758,original/images/OpenImages/3928a399e08e1758.jpg,,"['pillow', 'studio couch', 'couch']",real,
6051,8440b82a456faf37_m0fszt_775c8ed3_OpenImages_OpenJourney,p2p/OpenImages/SDv4/trumpet_with_its_case.jpeg,bin3,['cake'],fake,8440b82a456faf37
6053,bbfe88937357fd71_m09728_ec02070c_OpenImages_OpenJourney,p2p/OpenImages/SDv4/desert_landscape.jpeg,bin4,"['tart', 'tomato', 'cheese', 'bread']",fake,bbfe88937357fd71
6059,26912ba548456bd8_m079cl_fa14470b_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/in_the_mountains.jpeg,bin5,['skyscraper'],fake,26912ba548456bd8
6071,febefae5f104a7c8_m09728_deb0b9dd_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/old.jpeg,bin4,"['sandwich', 'bread']",fake,febefae5f104a7c8
6091,2b91cfcc79d10374,original/images/OpenImages/2b91cfcc79d10374.jpg,,['truck'],real,
6092,cfc964f6e8a96301,original/images/OpenImages/cfc964f6e8a96301.jpg,,"['wine', 'bottle', 'beer']",real,
6120,55917f4c7f266f73_m0k1tl_5c6b85c2_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/bottles_of_wine.jpeg,bin3,['pen'],fake,55917f4c7f266f73
6171,38c6a73c3e1fc3d2,original/images/OpenImages/38c6a73c3e1fc3d2.jpg,,"['cowboy hat', 'hat']",real,
6190,b81faf1b4bff0153_m0ph39_caeb75bd_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/country.jpeg,bin1,['canoe'],fake,b81faf1b4bff0153
6211,43200d1e5c86e555,original/images/OpenImages/43200d1e5c86e555.jpg,,['bell pepper'],real,
6213,9cb33c4f6356a3c5_m01nkt_e636de35_OpenImages_OpenJourney,p2p/OpenImages/SDv4/near_a_beach.jpeg,bin1,"['pizza', 'cheese']",fake,9cb33c4f6356a3c5
6217,39988dc3a63d8751_m05kyg__bc0870bb_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/shih_tzu.jpeg,bin4,"['pillow', 'chest of drawers']",fake,39988dc3a63d8751
6235,b2916bddaa2d55eb_m021mn_f459da98_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/teenagers.jpeg,bin4,['cookie'],fake,b2916bddaa2d55eb
6243,76d67fe26f7576aa_m04rmv_b487624c_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/under_a_moonlight.jpeg,bin5,"['mouse', 'hamster']",fake,76d67fe26f7576aa
6252,200eaae66a594057_m07mhn_0ffe3648_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/girl.jpeg,bin1,"['jeans', 'trousers']",fake,200eaae66a594057
6284,22d9e033dadee2ab_m08hvt4_00b99c09_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/branch.jpeg,bin5,"['jug', 'vase', 'teapot', 'pitcher (container)']",fake,22d9e033dadee2ab
6297,2ab74cc6cebb34d4_m03bk1_a6a7b405_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/trench_coat_with_a_pin.jpeg,bin4,['giraffe'],fake,2ab74cc6cebb34d4
6313,d78a5500403a56c0,original/images/OpenImages/d78a5500403a56c0.jpg,,"['sword', 'dagger']",real,
6326,5f2c6ffc9d36ed35_m09728_b53f3724_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/with_flowers_growing_around_it.jpeg,bin3,"['hamburger', 'bread']",fake,5f2c6ffc9d36ed35
6338,abed8a82f3e24f22_m02p5f1q_b3118def_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/red_spots.jpeg,bin5,"['coffee (drink)', 'saucer', 'drink', 'coffee cup', 'tea']",fake,abed8a82f3e24f22
6341,8b286a528fde362d,original/images/OpenImages/8b286a528fde362d.jpg,,"['guitar', 'human body']",real,
6348,e3ca083901d78d37_m03fwl_c77a8e73_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/in_a_rural_area.jpeg,bin4,"['sheep', 'goat']",fake,e3ca083901d78d37
6361,781a6f4611f566b7_m04dr76w_f28307cb_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/pork_and.jpeg,bin5,"['bottle', 'beer']",fake,781a6f4611f566b7
6385,5bf182c14ade8c4f_m03k3r_e3181618_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/on_a_clear_day.jpeg,bin2,['horse'],fake,5bf182c14ade8c4f
6396,97bd4d44d3eba27d_m01bqk0_d346951f_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/picnicking.jpeg,bin2,"['man', 'bicycle wheel']",fake,97bd4d44d3eba27d
6406,7b4e7878bf1aecb3,original/images/OpenImages/7b4e7878bf1aecb3.jpg,,['muffin'],real,
6433,150b0a3dce58854d_m0663v_a4227795_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/small.jpeg,bin5,"['cheese', 'tomato', 'pizza']",fake,150b0a3dce58854d
6442,e16d9f29e2462eea,original/images/OpenImages/e16d9f29e2462eea.jpg,,"['bagel', 'doughnut']",real,
6466,f884aa07d36a636f_m076bq_41e4b2ba_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/car.jpeg,bin4,['segway'],fake,f884aa07d36a636f
6475,e3ca083901d78d37_m07bgp_fc553acc_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/a_child_holding_a_flag.jpeg,bin2,"['sheep', 'goat']",fake,e3ca083901d78d37
6540,a29e85514998dff0_m0hqkz_61ba6c74_OpenImages_StableDiffusion_v5,p2p/OpenImages/SDv5/beautiful.jpeg,bin2,"['bowl', 'orange (fruit)', 'grapefruit', 'apple']",fake,a29e85514998dff0
6545,b2a369f311184a17_m09csl_a810f93f_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/white.jpeg,bin1,"['eagle', 'raven']",fake,b2a369f311184a17
6570,03bb15edb87b7821_m05_5p_0_2bb3cb44_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/park.jpeg,bin1,"['racket', 'table tennis racket']",fake,03bb15edb87b7821
6575,97bd4d44d3eba27d_m01bqk0_4bebeba5_OpenImages_StableDiffusion_XL,p2p/ADE20K/SDv4/for_offshore_wind_farms.jpeg,bin1,"['man', 'bicycle wheel']",fake,97bd4d44d3eba27d
6592,27ba2858e4182e7b_m01m2v_85efd8b1_OpenImages_OpenJourney,p2p/OpenImages/SDv4/aliens.jpeg,bin3,"['computer keyboard', 'laptop']",fake,27ba2858e4182e7b
6595,be3e49b80af4e60c_m09b5t_0ae29167_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/classic_cabriolet.jpeg,bin5,"['bird', 'chicken']",fake,be3e49b80af4e60c
6611,38c6a73c3e1fc3d2_m02dl1y_7dee5358_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/and_a_park_in_the_background.jpeg,bin1,"['cowboy hat', 'hat']",fake,38c6a73c3e1fc3d2
6633,ee2687b634bb8fbe_m015wgc_93e1ccd0_OpenImages_OpenJourney,p2p/OpenImages/SDv4/refrigerator.jpeg,bin2,"['croissant', 'bread']",fake,ee2687b634bb8fbe
6635,7836e79ccd8a924a,original/images/OpenImages/7836e79ccd8a924a.jpg,,"['human body', 'horse', 'bull']",real,
6639,7936076e23541980,original/images/OpenImages/7936076e23541980.jpg,,['squash (plant)'],real,
6642,c698f4f101a2d16d_m01yx86_cffae025_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_the_snow.jpeg,bin5,"['bust', 'bronze sculpture']",fake,c698f4f101a2d16d
6655,39cb2cc53e4b218d_m02zvsm_bb92b9fb_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/video.jpeg,bin5,['tart'],fake,39cb2cc53e4b218d
6693,c61d05c0829eb3ae_m01gkx__a4e2b935_OpenImages_OpenJourney,p2p/OpenImages/SDv4/during_a_thunderstorm.jpeg,bin5,"['shorts', 'swimwear']",fake,c61d05c0829eb3ae
6707,95653b68e47ff420_m0fm3zh_5cfefc5f_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/on_a_rainy_day.jpeg,bin2,['flowerpot'],fake,95653b68e47ff420
6805,5fe8f87bf3a503ff,original/images/OpenImages/5fe8f87bf3a503ff.jpg,,['piano'],real,
6814,00812a688e387d43_m01bfm9_d7781747_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/golf_cart_trail.jpeg,bin4,['shorts'],fake,00812a688e387d43
6822,05122205d3994c32_m05vtc_f1b9f1f2_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/landscape.jpeg,bin2,['potato'],fake,05122205d3994c32
6836,03bb15edb87b7821,original/images/OpenImages/03bb15edb87b7821.jpg,,"['racket', 'table tennis racket']",real,
6840,a7feceea20efd89f_m02wbtzl_284ca5bf_OpenImages_OpenJourney,p2p/OpenImages/SDv4/potted_plant.jpeg,bin5,"['cowboy hat', 'sun hat', 'fedora']",fake,a7feceea20efd89f
6843,56401bf3ff33c9ed,original/images/OpenImages/56401bf3ff33c9ed.jpg,,['suit'],real,
6848,74b714ee6721e879_m0hf58v5_76b2130c_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/on_a_windy_day.jpeg,bin3,"['luggage and bags', 'girl']",fake,74b714ee6721e879
6888,df6a51c635afe963_m02p5f1q_ad750de8_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/fire_pit.jpeg,bin5,"['coffee cup', 'bowl', 'mug', 'mixing bowl']",fake,df6a51c635afe963
6894,69c3fcecd632d261_m015p6_ecb85782_OpenImages_OpenJourney,p2p/OpenImages/SDv4/on_a_foggy_day.jpeg,bin5,['bird'],fake,69c3fcecd632d261
6922,591039865a4d874a_m050k8_6d432a32_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/pike.jpeg,bin5,"['mobile phone', 'ipod']",fake,591039865a4d874a
6923,fb43156f7d0a6b94_m0_cp5_1ef7033e_OpenImages_StableDiffusion_XL,p2p/ADE20K/OJ/deserted_area.jpeg,bin1,"['platter', 'oyster']",fake,fb43156f7d0a6b94
6932,59d728940d54f997,original/images/OpenImages/59d728940d54f997.jpg,,"['skirt', 'miniskirt', 'dress']",real,
6945,5c9e024962d5f0a7_m04_sv_df3b233a_OpenImages_OpenJourney,p2p/OpenImages/SDv4/in_a_sunny_day.jpeg,bin5,['motorcycle'],fake,5c9e024962d5f0a7
6947,b2916bddaa2d55eb,original/images/OpenImages/b2916bddaa2d55eb.jpg,,['cookie'],real,
6976,fa18e35a0def0b4f,original/images/OpenImages/fa18e35a0def0b4f.jpg,,['orange (fruit)'],real,
6983,fd01a784f0e01064_m024d2_63442d95_OpenImages_OpenJourney,p2p/OpenImages/SDv4/yellow.jpeg,bin5,['calculator'],fake,fd01a784f0e01064
7000,63cdf8c23f197ee5,original/images/OpenImages/63cdf8c23f197ee5.jpg,,['bus'],real,
7023,893d742b579a4124_m015x4r_ae4ec05c_OpenImages_StableDiffusion_XL,p2p/OpenImages/OJ/violet_outfit_watching_a.jpeg,bin2,['cucumber'],fake,893d742b579a4124
7029,622e074fe98116c3_m054fyh_82839786_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/and_a_cat_lying_on_the_coffee_table_in_the_background.jpeg,bin5,"['jug', 'pitcher (container)', 'flowerpot', 'vase']",fake,622e074fe98116c3
7040,e1065d5f5dbeac8b,original/images/OpenImages/e1065d5f5dbeac8b.jpg,,['mobile phone'],real,
7041,b2916bddaa2d55eb_m021mn_c915f16e_OpenImages_OpenJourney,p2p/OpenImages/SDv4/tranquil.jpeg,bin3,['cookie'],fake,b2916bddaa2d55eb
7047,e3ca7de8aa638f6a,original/images/OpenImages/e3ca7de8aa638f6a.jpg,,"['spoon', 'coffee (drink)', 'saucer', 'drink', 'bottle', 'coffee cup', 'tea']",real,
7070,347b0afa5c8808d8_m07fbm7_8c01874c_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/oil_painting.jpeg,bin3,"['tart', 'strawberry']",fake,347b0afa5c8808d8
7073,df6a51c635afe963_m03hj559_a91e4d6b_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/coca_cola.jpeg,bin5,"['coffee cup', 'bowl', 'mug', 'mixing bowl']",fake,df6a51c635afe963
7107,b2916bddaa2d55eb_m021mn_4150ba26_OpenImages_OpenJourney,p2p/OpenImages/SDv4/with_banners.jpeg,bin3,['cookie'],fake,b2916bddaa2d55eb
7117,58a0c796e16d767e,original/images/OpenImages/58a0c796e16d767e.jpg,,"['laptop', 'vase', 'flowerpot']",real,
7124,958db65f66dd29ea_m04kkgm_815a4261_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv5/pumpkins.jpeg,bin1,"['coffee cup', 'bowl']",fake,958db65f66dd29ea
7134,8c1d24dcbaeec096,original/images/OpenImages/8c1d24dcbaeec096.jpg,,['barrel'],real,
7137,5f2c6ffc9d36ed35_m09728_c428c1a0_OpenImages_Kandinsky_2_2,p2p/OpenImages/SDv4/treasure.jpeg,bin2,"['hamburger', 'bread']",fake,5f2c6ffc9d36ed35
7147,2dd63a5811653e8d_m05kyg__8c4b7e16_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/fast.jpeg,bin5,"['washing machine', 'chest of drawers']",fake,2dd63a5811653e8d
7168,b6436a7302c5eaa4_m05r655_a10ab734_OpenImages_StableDiffusion_v5,p2p/OpenImages/OJ/sparrow.jpeg,bin3,"['human body', 'girl']",fake,b6436a7302c5eaa4
7181,4b3cadd107cd92b1_m01z1kdw_c344db55_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/big.jpeg,bin5,"['cocktail', 'drink', 'juice']",fake,4b3cadd107cd92b1
7186,893d742b579a4124,original/images/OpenImages/893d742b579a4124.jpg,,['cucumber'],real,
7196,ddb2047a165799b4_m024g6_d284a514_OpenImages_StableDiffusion_v4,p2p/OpenImages/SDv5/lighted.jpeg,bin4,"['cocktail', 'juice']",fake,ddb2047a165799b4
